comparison,balanced_base_public_count_change,tjhsst_count_change,balanced_public_including_tj_count_change,base_gain_as_pct_of_tj_decline,interpretation
classes_2023_2024_vs_2025_2026,68.000000,-103.000000,-35.000000,66.019417,arithmetic decomposition only; not a causal displacement estimate
