source_id,class_year,school_name_source,nmsf_count,source_title,source_url,publication_date,retrieval_date,snapshot_record_type,snapshot_notes
lcps_2023_semifinalists,2023,Briar Woods High School,8,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,Broad Run High School,6,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,Dominion High School,2,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,Freedom High School,3,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,Heritage High School,3,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,Independence High School,3,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,John Champe High School,1,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,Lightridge High School,3,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,Loudoun County High School,3,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
lcps_2023_semifinalists,2023,Potomac Falls High School,2,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,2026-06-19,observation_count,student names intentionally omitted
