school_id,school,sector,analytical_unit_type,division,district_name,tj_pathway,pathway_status,pathway_assignment_method,pathway_bucket_interpretation,class_year,qualifying_psat_year,grade11_school_year,nmsf_count,nmsf_status,nmsf_count_available,nmsf_source_id,nmsf_source_title,nmsf_source_url,nmsf_source_date,nmsf_source_hash,nmsf_source_scope,source_completeness,observation_basis,grade11_enrollment,enrollment_status,grade11_enrollment_available,enrollment_source_title,enrollment_source_url,enrollment_source_date,enrollment_source_hash,enrollment_source_file,enrollment_source_rows,enrollment_source_variable,nmsf_per_100_juniors,rate_status,rate_input_compatible,row_coverage_status,denominator_gap_flag,nmsf_missingness_flag,school_history_event_types,row_history_flags,has_school_opening_flag,has_school_rename_flag,has_school_relocation_flag,pathway_operating_school_rows,pathway_compatible_school_rows,pathway_missing_nmsf_school_rows,pathway_missing_enrollment_school_rows,pathway_incompatible_school_rows,pathway_nmsf_count_covered,pathway_grade11_enrollment_covered,pathway_nmsf_per_100_juniors_covered,pathway_coverage_status,pathway_has_complete_compatible_coverage,va_nmsf_selection_index_cutoff,va_nmsf_selection_index_cutoff_status,va_nmsf_selection_index_cutoff_source_title,va_nmsf_selection_index_cutoff_source_url,va_nmsf_selection_index_cutoff_source_date,va_nmsf_selection_index_cutoff_source_hash,statewide_nmsf_semifinalist_total,statewide_nmsf_semifinalist_total_status,statewide_nmsf_semifinalist_total_source_title,statewide_nmsf_semifinalist_total_source_url,statewide_nmsf_semifinalist_total_source_date,statewide_nmsf_semifinalist_total_source_hash,virginia_location_nmsf_semifinalist_total,virginia_location_nmsf_semifinalist_total_status,virginia_location_nmsf_semifinalist_total_source_title,virginia_location_nmsf_semifinalist_total_source_url,virginia_location_nmsf_semifinalist_total_source_date,virginia_location_nmsf_semifinalist_total_source_hash,nmsc_guide_virginia_school_count,known_boarding_location_count,unresolved_location_difference,state_selection_unit_reconciliation_status,state_selection_unit_reconciliation_notes,denominator_type,admissions_seat_allocation_input,admissions_seat_allocation_input_status,nces_school_id,pss_ppin,pss_imputation_flag,notes
john_champe_high_school,John Champe High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2024,Fall 2022,2022-23,6,verified_count,true,lcps_2024_semifinalists,LCPS National Merit Semifinalists Announced,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=467748&PageID=1,2023-09-19,5ccd5743977eb9a17cf8b6ed7286444e63329702887aecbaa76858e15bd3321f,LCPS high schools,complete named LCPS list with TJHSST resident subset excluded from roster counts,manual_transcription,381,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_031,,1.574803,calculated,true,compatible,false,false,,,false,false,false,17,17,0,0,0,57,6707,0.849858,complete_compatible_coverage,true,,not_sourced,,,,,467,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2024 Program,https://web.archive.org/web/20231024130754id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-10-24,be3dfdd3e8349eb73a12504a73613e3e68243a0a7cc7044e0789ba8e6abfa032,470,source_backed_location_total,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,ed46b323666d6e2365a552b57526b80456a6cd2cbee990d748de3299a8e2a774,90,1,2,partial_scope_reconciliation,Removing the one Madeira boarding-school student from the 470-student Virginia-location packet explains one of the three students and the entire one-school difference; two students remain unidentified and must not be assigned to a school or selection unit.,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225002865,,,
john_champe_high_school,John Champe High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2025,Fall 2023,2023-24,4,verified_count,true,patch_ashburn_2025_semifinalists,Seniors At Loudoun County Schools Named National Merit Semifinalists,https://patch.com/virginia/ashburn/seniors-loudoun-county-schools-named-national-merit-semifinalists,2024-09-11,b5e4fb749ced03ac49a0266ee2279c3301216ffe52da64905a13d431fa156b49,Loudoun County schools,incomplete local school-area list; no zero inference,manual_transcription,431,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_031,,0.928074,calculated,true,compatible,false,false,,,false,false,false,17,17,0,0,0,42,6994,0.600515,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225002865,,,
john_champe_high_school,John Champe High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2026,Fall 2024,2024-25,3,verified_count,true,lcps_2026_semifinalists,Sixty-nine LCPS Students Named 2026 National Merit Semifinalists,https://www.lcps.org/o/lcps/article/2436621,2025-09-22,dee8196ee58b69e1fef994a65cb0b34b27f2b8fd0cb0a8fe79245d0438716bc7,LCPS high schools,complete named LCPS list with TJHSST resident subset excluded from roster counts,manual_transcription,414,reported,true,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10297211,GRADE=11 total STUDENT_COUNT,0.724638,calculated,true,compatible,false,false,,,false,false,false,17,17,0,0,0,57,6930,0.822511,complete_compatible_coverage,true,,not_sourced,,,,,489,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2026 Program,https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf?cc=1&gid=2&pgid=61,2025-09-10,f1beb4d304e1c27e33be2441fa186a59f1e4b8732d4b96ebed648b21e6e04423,494,source_backed_location_total,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,84b7384aa4beb85c315bc2f1ea21aec6d09f0aed4d6f96d2a4017298737863dc,100,5,0,exact_boarding_scope_reconciliation,"The 494-student Virginia-location packet contains four students at The Madeira School and one at Miller School of Albemarle; removing those boarding-school blocks gives 489 and reduces 102 printed school labels to 100. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225002865,,,
lightridge_high_school,Lightridge High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2019,Fall 2017,2017-18,,not_operating,false,,,,,,,,school_not_operating,,not_operating,false,,,,,,,,,not_operating,false,not_operating,false,false,opening,pre_opening,true,false,false,15,0,15,1,15,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225003079,,,Opened 2020–21 | Opened 2020–21 | Opened 2020–21 | Seed note: Opened 2020-21.
lightridge_high_school,Lightridge High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2020,Fall 2018,2018-19,,not_operating,false,,,,,,,,school_not_operating,,not_operating,false,,,,,,,,,not_operating,false,not_operating,false,false,opening,pre_opening,true,false,false,15,0,15,1,15,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225003079,,,Opened 2020–21 | Opened 2020–21 | Opened 2020–21 | Seed note: Opened 2020-21.
lightridge_high_school,Lightridge High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2021,Fall 2019,2019-20,,not_operating,false,,,,,,,,school_not_operating,,not_operating,false,,,,,,,,,not_operating,false,not_operating,false,false,opening,pre_opening,true,false,false,16,0,16,1,16,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225003079,,,Opened 2020–21 | Opened 2020–21 | Opened 2020–21 | Seed note: Opened 2020-21.
lightridge_high_school,Lightridge High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2022,Fall 2020,2020-21,,missing_source,false,,,,,,,,no_source_recorded,167,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_036,,,missing_nmsf_count,false,nmsf_gap,false,true,opening,opening,true,false,false,17,0,17,1,17,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225003079,,,Opened 2020–21 | Opened 2020–21 | Opened 2020–21 | Seed note: Opened 2020-21.
lightridge_high_school,Lightridge High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2023,Fall 2021,2021-22,3,verified_count,true,lcps_2023_semifinalists,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,a43ed988b6e7b2e1953067712c4558c795ee3e33f5d4ded0398ef280394db078,LCPS high schools,complete named LCPS list with TJHSST resident subset excluded from roster counts,manual_transcription,392,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_036,,0.765306,calculated,true,compatible,false,false,opening,opening,true,false,false,17,17,0,0,0,44,6575,0.669202,complete_compatible_coverage,true,,not_sourced,,,,,397,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2023 Program,https://web.archive.org/web/20230127104949id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-01-27,b546bd206187309c099ca6157144563993c881ac94fc4717296c9a59fa0937ba,400,source_backed_location_total,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,1be00a4b986afdf51107ff29e3218305fcf270e31ca2bfc11b5b730d095a52ea,84,3,0,exact_boarding_scope_reconciliation,"The 400-student Virginia-location packet contains one student each at St. Anne's-Belfield, The Madeira School, and Virginia Episcopal School; removing those boarding-school blocks gives 397. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225003079,,,Opened 2020–21 | Opened 2020–21 | Opened 2020–21 | Seed note: Opened 2020-21.
lightridge_high_school,Lightridge High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2024,Fall 2022,2022-23,6,verified_count,true,lcps_2024_semifinalists,LCPS National Merit Semifinalists Announced,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=467748&PageID=1,2023-09-19,5ccd5743977eb9a17cf8b6ed7286444e63329702887aecbaa76858e15bd3321f,LCPS high schools,complete named LCPS list with TJHSST resident subset excluded from roster counts,manual_transcription,421,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_036,,1.425178,calculated,true,compatible,false,false,opening,opening,true,false,false,17,17,0,0,0,57,6707,0.849858,complete_compatible_coverage,true,,not_sourced,,,,,467,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2024 Program,https://web.archive.org/web/20231024130754id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-10-24,be3dfdd3e8349eb73a12504a73613e3e68243a0a7cc7044e0789ba8e6abfa032,470,source_backed_location_total,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,ed46b323666d6e2365a552b57526b80456a6cd2cbee990d748de3299a8e2a774,90,1,2,partial_scope_reconciliation,Removing the one Madeira boarding-school student from the 470-student Virginia-location packet explains one of the three students and the entire one-school difference; two students remain unidentified and must not be assigned to a school or selection unit.,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225003079,,,Opened 2020–21 | Opened 2020–21 | Opened 2020–21 | Seed note: Opened 2020-21.
lightridge_high_school,Lightridge High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2025,Fall 2023,2023-24,5,verified_count,true,patch_ashburn_2025_semifinalists,Seniors At Loudoun County Schools Named National Merit Semifinalists,https://patch.com/virginia/ashburn/seniors-loudoun-county-schools-named-national-merit-semifinalists,2024-09-11,b5e4fb749ced03ac49a0266ee2279c3301216ffe52da64905a13d431fa156b49,Loudoun County schools,incomplete local school-area list; no zero inference,manual_transcription,461,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_036,,1.084599,calculated,true,compatible,false,false,opening,opening,true,false,false,17,17,0,0,0,42,6994,0.600515,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225003079,,,Opened 2020–21 | Opened 2020–21 | Opened 2020–21 | Seed note: Opened 2020-21.
lightridge_high_school,Lightridge High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2026,Fall 2024,2024-25,5,verified_count,true,lcps_2026_semifinalists,Sixty-nine LCPS Students Named 2026 National Merit Semifinalists,https://www.lcps.org/o/lcps/article/2436621,2025-09-22,dee8196ee58b69e1fef994a65cb0b34b27f2b8fd0cb0a8fe79245d0438716bc7,LCPS high schools,complete named LCPS list with TJHSST resident subset excluded from roster counts,manual_transcription,515,reported,true,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10298904,GRADE=11 total STUDENT_COUNT,0.970874,calculated,true,compatible,false,false,opening,opening,true,false,false,17,17,0,0,0,57,6930,0.822511,complete_compatible_coverage,true,,not_sourced,,,,,489,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2026 Program,https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf?cc=1&gid=2&pgid=61,2025-09-10,f1beb4d304e1c27e33be2441fa186a59f1e4b8732d4b96ebed648b21e6e04423,494,source_backed_location_total,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,84b7384aa4beb85c315bc2f1ea21aec6d09f0aed4d6f96d2a4017298737863dc,100,5,0,exact_boarding_scope_reconciliation,"The 494-student Virginia-location packet contains four students at The Madeira School and one at Miller School of Albemarle; removing those boarding-school blocks gives 489 and reduces 102 printed school labels to 100. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225003079,,,Opened 2020–21 | Opened 2020–21 | Opened 2020–21 | Seed note: Opened 2020-21.
loudoun_county_high_school,Loudoun County High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2019,Fall 2017,2017-18,,missing_source,false,,,,,,,,no_source_recorded,341,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_037,,,missing_nmsf_count,false,nmsf_gap,false,true,,,false,false,false,15,0,15,1,15,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000923,,,
loudoun_county_high_school,Loudoun County High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2020,Fall 2018,2018-19,,missing_source,false,,,,,,,,no_source_recorded,385,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_037,,,missing_nmsf_count,false,nmsf_gap,false,true,,,false,false,false,15,0,15,1,15,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000923,,,
loudoun_county_high_school,Loudoun County High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2021,Fall 2019,2019-20,,missing_source,false,,,,,,,,no_source_recorded,369,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_037,,,missing_nmsf_count,false,nmsf_gap,false,true,,,false,false,false,16,0,16,1,16,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000923,,,
loudoun_county_high_school,Loudoun County High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2022,Fall 2020,2020-21,,missing_source,false,,,,,,,,no_source_recorded,363,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_037,,,missing_nmsf_count,false,nmsf_gap,false,true,,,false,false,false,17,0,17,1,17,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000923,,,
loudoun_county_high_school,Loudoun County High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2023,Fall 2021,2021-22,3,verified_count,true,lcps_2023_semifinalists,62 LCPS Students Named National Merit Scholarship Semifinalists,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=441768&PageID=1,2022-09-16,a43ed988b6e7b2e1953067712c4558c795ee3e33f5d4ded0398ef280394db078,LCPS high schools,complete named LCPS list with TJHSST resident subset excluded from roster counts,manual_transcription,361,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_037,,0.831025,calculated,true,compatible,false,false,,,false,false,false,17,17,0,0,0,44,6575,0.669202,complete_compatible_coverage,true,,not_sourced,,,,,397,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2023 Program,https://web.archive.org/web/20230127104949id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-01-27,b546bd206187309c099ca6157144563993c881ac94fc4717296c9a59fa0937ba,400,source_backed_location_total,Semifinalists in the 2023 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1lukNgBPkoLPTaAptU7YrhkG8YtauqYqa/view,2022-09-14,1be00a4b986afdf51107ff29e3218305fcf270e31ca2bfc11b5b730d095a52ea,84,3,0,exact_boarding_scope_reconciliation,"The 400-student Virginia-location packet contains one student each at St. Anne's-Belfield, The Madeira School, and Virginia Episcopal School; removing those boarding-school blocks gives 397. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000923,,,
loudoun_county_high_school,Loudoun County High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2024,Fall 2022,2022-23,1,verified_count,true,lcps_2024_semifinalists,LCPS National Merit Semifinalists Announced,https://www.lcps.org/site/default.aspx?PageType=3&DomainID=1&ModuleInstanceID=274904&ViewID=6446EE88-D30C-497E-9316-3F8874B3E108&RenderLoc=0&FlexDataID=467748&PageID=1,2023-09-19,5ccd5743977eb9a17cf8b6ed7286444e63329702887aecbaa76858e15bd3321f,LCPS high schools,complete named LCPS list with TJHSST resident subset excluded from roster counts,manual_transcription,385,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_037,,0.259740,calculated,true,compatible,false,false,,,false,false,false,17,17,0,0,0,57,6707,0.849858,complete_compatible_coverage,true,,not_sourced,,,,,467,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2024 Program,https://web.archive.org/web/20231024130754id_/https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf,2023-10-24,be3dfdd3e8349eb73a12504a73613e3e68243a0a7cc7044e0789ba8e6abfa032,470,source_backed_location_total,Semifinalists in the 2024 National Merit Scholarship Program - Virginia list,https://web.archive.org/web/20230915001040if_/https%3A//litter.catbox.moe/5lujlt.pdf,2023-09-13,ed46b323666d6e2365a552b57526b80456a6cd2cbee990d748de3299a8e2a774,90,1,2,partial_scope_reconciliation,Removing the one Madeira boarding-school student from the 470-student Virginia-location packet explains one of the three students and the entire one-school difference; two students remain unidentified and must not be assigned to a school or selection unit.,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000923,,,
loudoun_county_high_school,Loudoun County High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2025,Fall 2023,2023-24,1,verified_count,true,patch_ashburn_2025_semifinalists,Seniors At Loudoun County Schools Named National Merit Semifinalists,https://patch.com/virginia/ashburn/seniors-loudoun-county-schools-named-national-merit-semifinalists,2024-09-11,b5e4fb749ced03ac49a0266ee2279c3301216ffe52da64905a13d431fa156b49,Loudoun County schools,incomplete local school-area list; no zero inference,manual_transcription,368,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_037,,0.271739,calculated,true,compatible,false,false,,,false,false,false,17,17,0,0,0,42,6994,0.600515,complete_compatible_coverage,true,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000923,,,
loudoun_county_high_school,Loudoun County High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2026,Fall 2024,2024-25,0,verified_zero,true,lcps_2026_semifinalists,Sixty-nine LCPS Students Named 2026 National Merit Semifinalists,https://www.lcps.org/o/lcps/article/2436621,2025-09-22,dee8196ee58b69e1fef994a65cb0b34b27f2b8fd0cb0a8fe79245d0438716bc7,LCPS high schools,complete named LCPS list with TJHSST resident subset excluded from roster counts,complete_source_zero_inference,360,reported,true,"NCES CCD 2024-25 Public Elementary/Secondary School Universe Survey Data, v.2a, School Membership",https://nces.ed.gov/ccd/Data/zip/ccd_sch_052_2425_l_1a_073025.zip,2025-07-30,4a7f660c5fc5eaae488dd02fd43498f349fc828b227edd0970d5b6995ead4d4d,ccd_sch_052_2425_l_1a_073025.zip,10289205,GRADE=11 total STUDENT_COUNT,0.000000,calculated,true,compatible,false,false,,,false,false,false,17,17,0,0,0,57,6930,0.822511,complete_compatible_coverage,true,,not_sourced,,,,,489,source_backed_state_selection_unit_total,Guide to the National Merit Scholarship Program - 2026 Program,https://www.nationalmerit.org/s/1758/images/gid2/editor_documents/guide_to_the_national_merit_scholarship_program.pdf?cc=1&gid=2&pgid=61,2025-09-10,f1beb4d304e1c27e33be2441fa186a59f1e4b8732d4b96ebed648b21e6e04423,494,source_backed_location_total,Semifinalists in the 2026 National Merit Scholarship Program - Virginia list,https://drive.google.com/file/d/1xCdjpoXII9oTmu_hWYFqeWl5XWmTblSu/view,2025-09-10,84b7384aa4beb85c315bc2f1ea21aec6d09f0aed4d6f96d2a4017298737863dc,100,5,0,exact_boarding_scope_reconciliation,"The 494-student Virginia-location packet contains four students at The Madeira School and one at Miller School of Albemarle; removing those boarding-school blocks gives 489 and reduces 102 printed school labels to 100. NMSC does not publish its school-to-selection-unit crosswalk, so the assignment is an evidence-backed inference.",grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000923,,,
loudoun_valley_high_school,Loudoun Valley High School,public,public_high_school,LCPS,Loudoun County Public Schools,Loudoun,assigned,participating_jurisdiction,analytical_geography_not_observed_admissions_pathway,2019,Fall 2017,2017-18,,missing_source,false,,,,,,,,no_source_recorded,334,reported,true,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,,sheet6_row_038,,,missing_nmsf_count,false,nmsf_gap,false,true,,,false,false,false,15,0,15,1,15,,,,no_compatible_rows,false,,not_sourced,,,,,,not_sourced,,,,,,not_sourced,,,,,,,,not_sourced,,grade11_enrollment_outcome_denominator,,not_included_requires_sourced_8th_grade_population,510225000924,,,
