school_id,school,class_year,grade11_school_year,grade11_enrollment,enrollment_status,enrollment_source_title,enrollment_source_url,enrollment_source_date,enrollment_source_hash,enrollment_source_sheet,enrollment_source_rows
john_champe_high_school,John Champe High School,2023,2021-22,344,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_031
john_champe_high_school,John Champe High School,2024,2022-23,381,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_031
john_champe_high_school,John Champe High School,2025,2023-24,431,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_031
john_champe_high_school,John Champe High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
lightridge_high_school,Lightridge High School,2019,2017-18,,not_operating,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
lightridge_high_school,Lightridge High School,2020,2018-19,,not_operating,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
lightridge_high_school,Lightridge High School,2021,2019-20,,not_operating,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
lightridge_high_school,Lightridge High School,2022,2020-21,167,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_036
lightridge_high_school,Lightridge High School,2023,2021-22,392,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_036
lightridge_high_school,Lightridge High School,2024,2022-23,421,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_036
lightridge_high_school,Lightridge High School,2025,2023-24,461,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_036
lightridge_high_school,Lightridge High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
loudoun_county_high_school,Loudoun County High School,2019,2017-18,341,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_037
loudoun_county_high_school,Loudoun County High School,2020,2018-19,385,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_037
loudoun_county_high_school,Loudoun County High School,2021,2019-20,369,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_037
loudoun_county_high_school,Loudoun County High School,2022,2020-21,363,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_037
loudoun_county_high_school,Loudoun County High School,2023,2021-22,361,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_037
loudoun_county_high_school,Loudoun County High School,2024,2022-23,385,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_037
loudoun_county_high_school,Loudoun County High School,2025,2023-24,368,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_037
loudoun_county_high_school,Loudoun County High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
loudoun_valley_high_school,Loudoun Valley High School,2019,2017-18,334,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_038
loudoun_valley_high_school,Loudoun Valley High School,2020,2018-19,343,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_038
loudoun_valley_high_school,Loudoun Valley High School,2021,2019-20,317,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_038
loudoun_valley_high_school,Loudoun Valley High School,2022,2020-21,332,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_038
loudoun_valley_high_school,Loudoun Valley High School,2023,2021-22,325,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_038
loudoun_valley_high_school,Loudoun Valley High School,2024,2022-23,291,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_038
loudoun_valley_high_school,Loudoun Valley High School,2025,2023-24,286,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_038
loudoun_valley_high_school,Loudoun Valley High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
park_view_high_school,Park View High School,2019,2017-18,377,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_046
park_view_high_school,Park View High School,2020,2018-19,386,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_046
park_view_high_school,Park View High School,2021,2019-20,354,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_046
park_view_high_school,Park View High School,2022,2020-21,348,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_046
park_view_high_school,Park View High School,2023,2021-22,347,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_046
park_view_high_school,Park View High School,2024,2022-23,370,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_046
park_view_high_school,Park View High School,2025,2023-24,367,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_046
park_view_high_school,Park View High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
potomac_falls_high_school,Potomac Falls High School,2019,2017-18,414,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_048
potomac_falls_high_school,Potomac Falls High School,2020,2018-19,413,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_048
potomac_falls_high_school,Potomac Falls High School,2021,2019-20,366,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_048
potomac_falls_high_school,Potomac Falls High School,2022,2020-21,424,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_048
potomac_falls_high_school,Potomac Falls High School,2023,2021-22,375,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_048
potomac_falls_high_school,Potomac Falls High School,2024,2022-23,413,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_048
potomac_falls_high_school,Potomac Falls High School,2025,2023-24,413,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_048
potomac_falls_high_school,Potomac Falls High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
riverside_high_school,Riverside High School,2019,2017-18,379,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_050
riverside_high_school,Riverside High School,2020,2018-19,475,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_050
riverside_high_school,Riverside High School,2021,2019-20,459,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_050
riverside_high_school,Riverside High School,2022,2020-21,460,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_050
riverside_high_school,Riverside High School,2023,2021-22,467,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_050
riverside_high_school,Riverside High School,2024,2022-23,428,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_050
riverside_high_school,Riverside High School,2025,2023-24,456,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_050
riverside_high_school,Riverside High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
rock_ridge_high_school,Rock Ridge High School,2019,2017-18,498,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_052
rock_ridge_high_school,Rock Ridge High School,2020,2018-19,520,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_052
rock_ridge_high_school,Rock Ridge High School,2021,2019-20,353,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_052
rock_ridge_high_school,Rock Ridge High School,2022,2020-21,354,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_052
rock_ridge_high_school,Rock Ridge High School,2023,2021-22,340,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_052
rock_ridge_high_school,Rock Ridge High School,2024,2022-23,348,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_052
rock_ridge_high_school,Rock Ridge High School,2025,2023-24,364,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_052
rock_ridge_high_school,Rock Ridge High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
stone_bridge_high_school,Stone Bridge High School,2019,2017-18,384,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_055
stone_bridge_high_school,Stone Bridge High School,2020,2018-19,425,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_055
stone_bridge_high_school,Stone Bridge High School,2021,2019-20,480,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_055
stone_bridge_high_school,Stone Bridge High School,2022,2020-21,417,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_055
stone_bridge_high_school,Stone Bridge High School,2023,2021-22,416,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_055
stone_bridge_high_school,Stone Bridge High School,2024,2022-23,441,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_055
stone_bridge_high_school,Stone Bridge High School,2025,2023-24,432,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_055
stone_bridge_high_school,Stone Bridge High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
tuscarora_high_school,Tuscarora High School,2019,2017-18,405,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_057
tuscarora_high_school,Tuscarora High School,2020,2018-19,380,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_057
tuscarora_high_school,Tuscarora High School,2021,2019-20,327,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_057
tuscarora_high_school,Tuscarora High School,2022,2020-21,373,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_057
tuscarora_high_school,Tuscarora High School,2023,2021-22,325,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_057
tuscarora_high_school,Tuscarora High School,2024,2022-23,353,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_057
tuscarora_high_school,Tuscarora High School,2025,2023-24,380,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_057
tuscarora_high_school,Tuscarora High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
woodgrove_high_school,Woodgrove High School,2019,2017-18,391,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_065
woodgrove_high_school,Woodgrove High School,2020,2018-19,422,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_065
woodgrove_high_school,Woodgrove High School,2021,2019-20,399,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_065
woodgrove_high_school,Woodgrove High School,2022,2020-21,355,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_065
woodgrove_high_school,Woodgrove High School,2023,2021-22,392,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_065
woodgrove_high_school,Woodgrove High School,2024,2022-23,364,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_065
woodgrove_high_school,Woodgrove High School,2025,2023-24,402,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_065
woodgrove_high_school,Woodgrove High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
battlefield_high_school,Battlefield High School,2019,2017-18,735,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_009
battlefield_high_school,Battlefield High School,2020,2018-19,804,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_009
battlefield_high_school,Battlefield High School,2021,2019-20,704,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_009
battlefield_high_school,Battlefield High School,2022,2020-21,767,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_009
battlefield_high_school,Battlefield High School,2023,2021-22,640,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_009
battlefield_high_school,Battlefield High School,2024,2022-23,582,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_009
battlefield_high_school,Battlefield High School,2025,2023-24,551,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_009
battlefield_high_school,Battlefield High School,2026,2024-25,,source_year_not_in_seed,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,
brentsville_district_high_school,Brentsville District High School,2019,2017-18,268,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_010
brentsville_district_high_school,Brentsville District High School,2020,2018-19,254,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_010
brentsville_district_high_school,Brentsville District High School,2021,2019-20,242,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_010
brentsville_district_high_school,Brentsville District High School,2022,2020-21,264,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_010
brentsville_district_high_school,Brentsville District High School,2023,2021-22,205,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_010
brentsville_district_high_school,Brentsville District High School,2024,2022-23,232,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_010
brentsville_district_high_school,Brentsville District High School,2025,2023-24,218,reported,NCES CCD Public Elementary/Secondary School Universe Survey via ELSI export,http://nces.ed.gov/ccd/elsi/,,a7e041846b405a3a54c18c69e80918d375229f1c0423a98bfd3b6fb414ba157f,Sheet6,sheet6_row_010
