source_id,class_year,school_name_source,nmsf_count,source_title,source_url,publication_date,retrieval_date,snapshot_record_type,snapshot_notes
aps_2026_semifinalists,2026,H-B Woodlawn Secondary,6,30 Seniors Named National Merit Scholarship Semifinalists,https://www.apsva.us/post/29-seniors-named-national-merit-scholarship-semifinalists/,2025-09-11,2026-06-19,observation_count,student names intentionally omitted
aps_2026_semifinalists,2026,Washington-Liberty High School,9,30 Seniors Named National Merit Scholarship Semifinalists,https://www.apsva.us/post/29-seniors-named-national-merit-scholarship-semifinalists/,2025-09-11,2026-06-19,observation_count,student names intentionally omitted
aps_2026_semifinalists,2026,Yorktown High School,5,30 Seniors Named National Merit Scholarship Semifinalists,https://www.apsva.us/post/29-seniors-named-national-merit-scholarship-semifinalists/,2025-09-11,2026-06-19,observation_count,student names intentionally omitted
aps_2026_semifinalists,2026,Arlington Tech,1,30 Seniors Named National Merit Scholarship Semifinalists,https://www.apsva.us/post/29-seniors-named-national-merit-scholarship-semifinalists/,2025-09-11,2026-06-19,excluded_nonroster_school,excluded from panel because Arlington Tech is not a separate roster analytical unit
aps_2026_semifinalists,2026,Thomas Jefferson High School for Science and Technology,9,30 Seniors Named National Merit Scholarship Semifinalists,https://www.apsva.us/post/29-seniors-named-national-merit-scholarship-semifinalists/,2025-09-11,2026-06-19,excluded_tjhsst_resident_subset,excluded from panel because TJHSST is maintained as one school row from the FCPS/TJHSST release
