source_id,class_year,school_name_source,nmsf_count,source_title,source_url,publication_date,retrieval_date,snapshot_notes
fcps_2025_semifinalists,2025,Centreville High School,3,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Chantilly High School,10,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Edison High School,2,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Fairfax High School,4,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Hayfield Secondary School,1,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Herndon High School,1,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Lake Braddock Secondary School,9,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Langley High School,19,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Madison High School,9,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Marshall High School,5,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,McLean High School,16,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Oakton High School,11,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Robinson Secondary School,4,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,South Lakes High School,3,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Thomas Jefferson High School for Science and Technology,81,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,West Potomac High School,1,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,West Springfield High School,3,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Westfield High School,3,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
fcps_2025_semifinalists,2025,Woodson High School,6,191 FCPS Students Named 2025 National Merit Semifinalists,https://www.fcps.edu/news/191-fcps-students-named-2025-national-merit-semifinalists,2024-09-12,2026-06-18,student names intentionally omitted
