source_id,class_year,school_name_source,nmsf_count,source_title,source_url,publication_date,retrieval_date,snapshot_record_type,snapshot_notes
patch_falls_church_2024_semifinalists,2024,Meridian High School,5,11 Falls Church Students In Running For 2024 National Merit Scholarships,https://patch.com/virginia/fallschurch/11-falls-church-students-named-2024-national-merit-semifinalists,2023-09-14,2026-06-19,observation_count,student names intentionally omitted
patch_falls_church_2024_semifinalists,2024,Marshall High School,6,11 Falls Church Students In Running For 2024 National Merit Scholarships,https://patch.com/virginia/fallschurch/11-falls-church-students-named-2024-national-merit-semifinalists,2023-09-14,2026-06-19,excluded_duplicate_public_school_count,excluded from this source import because official FCPS source already provides the rostered public-school count
